Script started...

[Seed 42] Loading data...
Training w/o HGNN teacher for distillation (Seed 42)
[w/o HGNN (Teacher)] Epoch 5/45 | loss_total=1.5824 recon=0.2293 hsic=0.0162 pred=0.3371 distill=0.0000
[w/o VAE] Val@Ep12 | score=1003.9373 AUC=0.8234 Acc=0.8619 F1=0.6331 PEHE=0.0596 dCATE=0.1355 Sens=0.0116 thr=0.30 feasible=1
[w/o VAE] Epoch 15/45 | loss_total=1.4023 recon=0.0117 hsic=0.0224 pred=0.3436 distill=0.0000
[w/o VAE] Val@Ep16 | score=1003.9620 AUC=0.8258 Acc=0.8664 F1=0.6407 PEHE=0.0472 dCATE=0.1216 Sens=0.0121 thr=0.27 feasible=1
[w/o VAE] Val@Ep20 | score=1003.9382 AUC=0.8295 Acc=0.8586 F1=0.6297 PEHE=0.0599 dCATE=0.1432 Sens=0.0125 thr=0.25 feasible=1
[w/o VAE] Epoch 20/45 | loss_total=1.3908 recon=0.0105 hsic=0.0221 pred=0.3429 distill=0.0000
[w/o VAE] Val@Ep24 | score=1003.9680 AUC=0.8257 Acc=0.8641 F1=0.6433 PEHE=0.0544 dCATE=0.1479 Sens=0.0153 thr=0.24 feasible=1
[w/o VAE] Epoch 25/45 | loss_total=1.3643 recon=0.0084 hsic=0.0219 pred=0.3373 distill=0.0000
[w/o VAE] Val@Ep28 | score=1003.9677 AUC=0.8263 Acc=0.8664 F1=0.6386 PEHE=0.0462 dCATE=0.1391 Sens=0.0171 thr=0.26 feasible=1
[w/o VAE] Epoch 30/45 | loss_total=1.3501 recon=0.0088 hsic=0.0217 pred=0.3335 distill=0.0000
[w/o VAE] Val@Ep32 | score=1003.9547 AUC=0.8271 Acc=0.8608 F1=0.6398 PEHE=0.0499 dCATE=0.1416 Sens=0.0192 thr=0.23 feasible=1
[w/o VAE] Epoch 35/45 | loss_total=1.3493 recon=0.0090 hsic=0.0214 pred=0.3328 distill=0.0000
[w/o VAE] Val@Ep36 | score=1003.9587 AUC=0.8291 Acc=0.8641 F1=0.6303 PEHE=0.0596 dCATE=0.1691 Sens=0.0225 thr=0.23 feasible=1
[w/o VAE] Val@Ep40 | score=1003.8994 AUC=0.8251 Acc=0.8552 F1=0.6131 PEHE=0.0642 dCATE=0.1672 Sens=0.0294 thr=0.31 feasible=1
[w/o VAE] Epoch 40/45 | loss_total=1.3234 recon=0.0086 hsic=0.0214 pred=0.3268 distill=0.0000
[w/o VAE] Val@Ep44 | score=1003.9190 AUC=0.8245 Acc=0.8608 F1=0.6177 PEHE=0.0626 dCATE=0.1695 Sens=0.0303 thr=0.31 feasible=1
[w/o VAE] Epoch 45/45 | loss_total=1.3000 recon=0.0077 hsic=0.0214 pred=0.3213 distill=0.0000
[w/o VAE] Restored best checkpoint at epoch 24 (score=1003.9680, thr=0.24)

[Seed 46] Loading data...
Training w/o HGNN teacher for distillation (Seed 46)
[w/o HGNN (Teacher)] Epoch 5/45 | loss_total=1.5911 recon=0.2165 hsic=0.0162 pred=0.3420 distill=0.0000
[w/o HGNN (Teacher)] Val@Ep8 | score=1003.8371 AUC=0.8413 Acc=0.8263 F1=0.5938 PEHE=0.0348 dCATE=0.1223 Sens=0.0229 thr=0.25 feasible=1
[w/o HGNN (Teacher)] Epoch 10/45 | loss_total=1.3891 recon=0.0675 hsic=0.0183 pred=0.3290 distill=0.0000
[w/o HGNN (Teacher)] Val@Ep12 | score=1003.8532 AUC=0.8260 Acc=0.8463 F1=0.6057 PEHE=0.0545 dCATE=0.1152 Sens=0.0218 thr=0.20 feasible=1
[w/o HGNN (Teacher)] Epoch 15/45 | loss_total=1.3025 recon=0.0400 hsic=0.0207 pred=0.3123 distill=0.0000
[w/o HGNN (Teacher)] Val@Ep16 | score=1003.7992 AUC=0.8296 Acc=0.8352 F1=0.6085 PEHE=0.0629 dCATE=0.1268 Sens=0.0644 thr=0.20 feasible=1
[w/o HGNN (Teacher)] Val@Ep20 | score=1003.7080 AUC=0.8040 Acc=0.8307 F1=0.5847 PEHE=0.0984 dCATE=0.1712 Sens=0.0757 thr=0.21 feasible=1
[w/o HGNN (Teacher)] Epoch 20/45 | loss_total=1.2094 recon=0.0297 hsic=0.0224 pred=0.2909 distill=0.0000
[w/o HGNN (Teacher)] Val@Ep24 | score=1003.6439 AUC=0.7901 Acc=0.8374 F1=0.5805 PEHE=0.1042 dCATE=0.1226 Sens=0.0939 thr=0.20 feasible=1
[w/o HGNN (Teacher)] Epoch 25/45 | loss_total=1.0847 recon=0.0228 hsic=0.0229 pred=0.2606 distill=0.0000
[w/o HGNN (Teacher)] Val@Ep28 | score=3.4260 AUC=0.7877 Acc=0.8452 F1=0.5670 PEHE=0.1210 dCATE=0.1305 Sens=0.1111 thr=0.30 feasible=0
[w/o HGNN (Teacher)] Epoch 30/45 | loss_total=1.0064 recon=0.0208 hsic=0.0230 pred=0.2404 distill=0.0000
[w/o HGNN (Teacher)] Val@Ep32 | score=1.3848 AUC=0.7672 Acc=0.8318 F1=0.5598 PEHE=0.1276 dCATE=0.1324 Sens=0.1244 thr=0.25 feasible=0
[w/o HGNN (Teacher)] Epoch 35/45 | loss_total=0.9433 recon=0.0190 hsic=0.0232 pred=0.2225 distill=0.0000
[w/o HGNN (Teacher)] Val@Ep36 | score=-3.4522 AUC=0.7457 Acc=0.8497 F1=0.5659 PEHE=0.1408 dCATE=0.1254 Sens=0.1380 thr=0.30 feasible=0
[w/o HGNN (Teacher)] Val@Ep40 | score=-2.6173 AUC=0.7338 Acc=0.8497 F1=0.5424 PEHE=0.1526 dCATE=0.1296 Sens=0.1213 thr=0.36 feasible=0
[w/o HGNN (Teacher)] Epoch 40/45 | loss_total=0.8854 recon=0.0179 hsic=0.0232 pred=0.2081 distill=0.0000
[w/o HGNN (Teacher)] Val@Ep44 | score=-5.9378 AUC=0.7394 Acc=0.8430 F1=0.5688 PEHE=0.1531 dCATE=0.1331 Sens=0.1392 thr=0.32 feasible=0
[w/o HGNN (Teacher)] Epoch 45/45 | loss_total=0.8079 recon=0.0154 hsic=0.0234 pred=0.1904 distill=0.0000
[w/o HGNN (Teacher)] Restored best checkpoint at epoch 12 (score=1003.8532, thr=0.20)
Training w/o HSIC teacher for dual distillation (Seed 46)
[w/o HSIC (Teacher)] Epoch 5/45 | loss_total=1.4639 recon=0.0424 hsic=0.0211 pred=0.3497 distill=0.0000
[w/o HSIC (Teacher)] Val@Ep8 | score=1003.8545 AUC=0.8434 Acc=0.8419 F1=0.5848 PEHE=0.0570 dCATE=0.1194 Sens=0.0078 thr=0.30 feasible=1
[w/o HSIC (Teacher)] Epoch 10/45 | loss_total=1.4213 recon=0.0162 hsic=0.0206 pred=0.3478 distill=0.0000
[w/o HSIC (Teacher)] Val@Ep12 | score=1003.8600 AUC=0.8435 Acc=0.8452 F1=0.5875 PEHE=0.0550 dCATE=0.1137 Sens=0.0120 thr=0.29 feasible=1
[w/o HSIC (Teacher)] Epoch 15/45 | loss_total=1.4010 recon=0.0131 hsic=0.0199 pred=0.3435 distill=0.0000
[w/o HSIC (Teacher)] Val@Ep16 | score=1003.8834 AUC=0.8430 Acc=0.8474 F1=0.5910 PEHE=0.0511 dCATE=0.1359 Sens=0.0155 thr=0.30 feasible=1
[w/o HSIC (Teacher)] Val@Ep20 | score=1003.8597 AUC=0.8401 Acc=0.8430 F1=0.5913 PEHE=0.0658 dCATE=0.1487 Sens=0.0213 thr=0.29 feasible=1
[w/o HSIC (Teacher)] Epoch 20/45 | loss_total=1.3886 recon=0.0110 hsic=0.0193 pred=0.3415 distill=0.0000
[w/o HSIC (Teacher)] Val@Ep24 | score=1003.8796 AUC=0.8419 Acc=0.8463 F1=0.5965 PEHE=0.0650 dCATE=0.1534 Sens=0.0218 thr=0.25 feasible=1
[w/o HSIC (Teacher)] Epoch 25/45 | loss_total=1.3609 recon=0.0089 hsic=0.0193 pred=0.3359 distill=0.0000
[w/o HSIC (Teacher)] Val@Ep28 | score=1003.8627 AUC=0.8405 Acc=0.8363 F1=0.5973 PEHE=0.0641 dCATE=0.1625 Sens=0.0224 thr=0.25 feasible=1
[w/o HSIC (Teacher)] Epoch 30/45 | loss_total=1.3561 recon=0.0092 hsic=0.0196 pred=0.3343 distill=0.0000
[w/o HSIC (Teacher)] Val@Ep32 | score=1003.8709 AUC=0.8417 Acc=0.8408 F1=0.5994 PEHE=0.0559 dCATE=0.1392 Sens=0.0208 thr=0.23 feasible=1
[w/o HSIC (Teacher)] Epoch 35/45 | loss_total=1.3327 recon=0.0094 hsic=0.0199 pred=0.3282 distill=0.0000
[w/o HSIC (Teacher)] Val@Ep36 | score=1003.8992 AUC=0.8401 Acc=0.8486 F1=0.6069 PEHE=0.0591 dCATE=0.1518 Sens=0.0224 thr=0.25 feasible=1
[w/o HSIC (Teacher)] Val@Ep40 | score=1003.8790 AUC=0.8350 Acc=0.8474 F1=0.6074 PEHE=0.0622 dCATE=0.1476 Sens=0.0286 thr=0.22 feasible=1
[w/o HSIC (Teacher)] Epoch 40/45 | loss_total=1.3142 recon=0.0093 hsic=0.0202 pred=0.3234 distill=0.0000
[w/o HSIC (Teacher)] Val@Ep44 | score=1003.8361 AUC=0.8396 Acc=0.8352 F1=0.5934 PEHE=0.0668 dCATE=0.1509 Sens=0.0312 thr=0.20 feasible=1
[w/o HSIC (Teacher)] Epoch 45/45 | loss_total=1.2907 recon=0.0078 hsic=0.0203 pred=0.3186 distill=0.0000
[w/o HSIC (Teacher)] Restored best checkpoint at epoch 36 (score=1003.8992, thr=0.25)
Training Full DLC (SOTA) from scratch (Seed 46)
[Full DLC (SOTA)] Epoch 5/65 | loss_total=2.5390 recon=0.0588 hsic=0.0207 pred=0.3480 distill=0.3258
[Full DLC (SOTA)] Val@Ep8 | score=3.7993 AUC=0.8444 Acc=0.8552 F1=0.5886 PEHE=0.0356 dCATE=0.0995 Sens=0.0068 thr=0.33 feasible=0
[Full DLC (SOTA)] Epoch 10/65 | loss_total=2.4578 recon=0.0224 hsic=0.0206 pred=0.3468 distill=0.3246
[Full DLC (SOTA)] Val@Ep12 | score=1003.9309 AUC=0.8422 Acc=0.8541 F1=0.5969 PEHE=0.0226 dCATE=0.1261 Sens=0.0077 thr=0.32 feasible=1
[Full DLC (SOTA)] Epoch 15/65 | loss_total=2.4011 recon=0.0155 hsic=0.0202 pred=0.3413 distill=0.3213
[Full DLC (SOTA)] Val@Ep16 | score=1003.9414 AUC=0.8429 Acc=0.8552 F1=0.5988 PEHE=0.0284 dCATE=0.1445 Sens=0.0101 thr=0.33 feasible=1
[Full DLC (SOTA)] Val@Ep20 | score=1003.9242 AUC=0.8411 Acc=0.8630 F1=0.5886 PEHE=0.0374 dCATE=0.1337 Sens=0.0140 thr=0.43 feasible=1
[Full DLC (SOTA)] Epoch 20/65 | loss_total=2.3803 recon=0.0134 hsic=0.0199 pred=0.3390 distill=0.3211
[Full DLC (SOTA)] Val@Ep24 | score=1003.8257 AUC=0.8418 Acc=0.8151 F1=0.5911 PEHE=0.0355 dCATE=0.1394 Sens=0.0170 thr=0.19 feasible=1
[Full DLC (SOTA)] Epoch 25/65 | loss_total=2.3248 recon=0.0107 hsic=0.0196 pred=0.3312 distill=0.3201
[Full DLC (SOTA)] Val@Ep28 | score=1003.8379 AUC=0.8402 Acc=0.8185 F1=0.5935 PEHE=0.0432 dCATE=0.1623 Sens=0.0214 thr=0.21 feasible=1
[Full DLC (SOTA)] Epoch 30/65 | loss_total=2.3096 recon=0.0104 hsic=0.0195 pred=0.3282 distill=0.3207
[Full DLC (SOTA)] Val@Ep32 | score=1003.8952 AUC=0.8423 Acc=0.8508 F1=0.5964 PEHE=0.0295 dCATE=0.1135 Sens=0.0227 thr=0.26 feasible=1
[Full DLC (SOTA)] Epoch 35/65 | loss_total=2.2680 recon=0.0100 hsic=0.0194 pred=0.3210 distill=0.3233
[Full DLC (SOTA)] Val@Ep36 | score=1003.8865 AUC=0.8403 Acc=0.8419 F1=0.5966 PEHE=0.0378 dCATE=0.1555 Sens=0.0296 thr=0.24 feasible=1
[Full DLC (SOTA)] Val@Ep40 | score=1003.8558 AUC=0.8377 Acc=0.8419 F1=0.5896 PEHE=0.0488 dCATE=0.1501 Sens=0.0345 thr=0.23 feasible=1
[Full DLC (SOTA)] Epoch 40/65 | loss_total=2.2305 recon=0.0101 hsic=0.0191 pred=0.3150 distill=0.3269
[Full DLC (SOTA)] Val@Ep44 | score=1003.8439 AUC=0.8388 Acc=0.8408 F1=0.5855 PEHE=0.0451 dCATE=0.1407 Sens=0.0378 thr=0.22 feasible=1
[Full DLC (SOTA)] Epoch 45/65 | loss_total=2.1964 recon=0.0088 hsic=0.0191 pred=0.3102 distill=0.3296
[Full DLC (SOTA)] Val@Ep48 | score=1003.8679 AUC=0.8376 Acc=0.8497 F1=0.5897 PEHE=0.0380 dCATE=0.1344 Sens=0.0396 thr=0.25 feasible=1
[Full DLC (SOTA)] Epoch 50/65 | loss_total=2.1713 recon=0.0089 hsic=0.0191 pred=0.3054 distill=0.3330
[Full DLC (SOTA)] Val@Ep52 | score=1003.8812 AUC=0.8369 Acc=0.8575 F1=0.5924 PEHE=0.0394 dCATE=0.1316 Sens=0.0432 thr=0.31 feasible=1
[Full DLC (SOTA)] Epoch 55/65 | loss_total=2.1449 recon=0.0087 hsic=0.0189 pred=0.3014 distill=0.3361
[Full DLC (SOTA)] Val@Ep56 | score=1003.7616 AUC=0.8301 Acc=0.8196 F1=0.5759 PEHE=0.0457 dCATE=0.1294 Sens=0.0409 thr=0.15 feasible=1
[Full DLC (SOTA)] Val@Ep60 | score=1003.8166 AUC=0.8345 Acc=0.8274 F1=0.5889 PEHE=0.0415 dCATE=0.1530 Sens=0.0459 thr=0.17 feasible=1
[Full DLC (SOTA)] Epoch 60/65 | loss_total=2.1420 recon=0.0085 hsic=0.0189 pred=0.3011 distill=0.3395
[Full DLC (SOTA)] Val@Ep64 | score=1003.8361 AUC=0.8331 Acc=0.8396 F1=0.5886 PEHE=0.0452 dCATE=0.1556 Sens=0.0497 thr=0.21 feasible=1
[Full DLC (SOTA)] Early stop at epoch 64 (best_epoch=16, best_score=1003.9414)
[Full DLC (SOTA)] Restored best checkpoint at epoch 16 (score=1003.9414, thr=0.33)
[w/o VAE] Epoch 5/45 | loss_total=1.4656 recon=0.0397 hsic=0.0238 pred=0.3500 distill=0.0000
[w/o VAE] Val@Ep8 | score=1003.8644 AUC=0.8451 Acc=0.8441 F1=0.5882 PEHE=0.0602 dCATE=0.1203 Sens=0.0075 thr=0.30 feasible=1
[w/o VAE] Epoch 10/45 | loss_total=1.4241 recon=0.0152 hsic=0.0232 pred=0.3488 distill=0.0000
[w/o VAE] Val@Ep12 | score=1003.8558 AUC=0.8428 Acc=0.8441 F1=0.5858 PEHE=0.0563 dCATE=0.1141 Sens=0.0092 thr=0.29 feasible=1
[w/o VAE] Epoch 15/45 | loss_total=1.4009 recon=0.0107 hsic=0.0224 pred=0.3443 distill=0.0000
[w/o VAE] Val@Ep16 | score=1003.8814 AUC=0.8429 Acc=0.8452 F1=0.5900 PEHE=0.0487 dCATE=0.1327 Sens=0.0107 thr=0.30 feasible=1
[w/o VAE] Val@Ep20 | score=1003.8704 AUC=0.8413 Acc=0.8486 F1=0.5879 PEHE=0.0666 dCATE=0.1387 Sens=0.0119 thr=0.33 feasible=1
[w/o VAE] Epoch 20/45 | loss_total=1.3879 recon=0.0103 hsic=0.0216 pred=0.3422 distill=0.0000
[w/o VAE] Val@Ep24 | score=1003.8632 AUC=0.8438 Acc=0.8374 F1=0.5922 PEHE=0.0609 dCATE=0.1499 Sens=0.0168 thr=0.23 feasible=1
[w/o VAE] Epoch 25/45 | loss_total=1.3599 recon=0.0084 hsic=0.0214 pred=0.3360 distill=0.0000
[w/o VAE] Val@Ep28 | score=1003.8958 AUC=0.8431 Acc=0.8452 F1=0.6017 PEHE=0.0577 dCATE=0.1580 Sens=0.0213 thr=0.28 feasible=1
[w/o VAE] Epoch 30/45 | loss_total=1.3516 recon=0.0081 hsic=0.0215 pred=0.3337 distill=0.0000
[w/o VAE] Val@Ep32 | score=1003.8979 AUC=0.8446 Acc=0.8452 F1=0.6106 PEHE=0.0530 dCATE=0.1400 Sens=0.0259 thr=0.25 feasible=1
[w/o VAE] Epoch 35/45 | loss_total=1.3269 recon=0.0083 hsic=0.0214 pred=0.3269 distill=0.0000
[w/o VAE] Val@Ep36 | score=1003.8756 AUC=0.8425 Acc=0.8385 F1=0.6049 PEHE=0.0564 dCATE=0.1590 Sens=0.0331 thr=0.23 feasible=1
[w/o VAE] Val@Ep40 | score=1003.8694 AUC=0.8384 Acc=0.8452 F1=0.6040 PEHE=0.0574 dCATE=0.1408 Sens=0.0341 thr=0.22 feasible=1
[w/o VAE] Epoch 40/45 | loss_total=1.3073 recon=0.0079 hsic=0.0212 pred=0.3225 distill=0.0000
[w/o VAE] Val@Ep44 | score=1003.8635 AUC=0.8432 Acc=0.8430 F1=0.6028 PEHE=0.0636 dCATE=0.1437 Sens=0.0373 thr=0.20 feasible=1
[w/o VAE] Epoch 45/45 | loss_total=1.2860 recon=0.0070 hsic=0.0212 pred=0.3178 distill=0.0000
[w/o VAE] Restored best checkpoint at epoch 32 (score=1003.8979, thr=0.25)

[Done] Raw metrics: /home/UserData/ljx/Project_1/results/ablation_metrics_rigorous.json
[Done] Report: /home/UserData/ljx/Project_1/reports/task19.5_ablation_study_rigorous.md
